year,season,fishery,area,catch
1980,3,16,4,0
1981,3,16,4,0.2
1982,3,16,4,420
1983,3,16,4,3453.8
1984,3,16,4,12.1
1985,3,16,4,707.3
1986,3,16,4,11.3
1987,3,16,4,7662
1988,3,16,4,10.1
1989,3,16,4,11.6
1990,3,16,4,16670.8
1991,3,16,4,2676
1992,3,16,4,300.3
1993,3,16,4,8466.3
1994,3,16,4,22273.5
1995,3,16,4,21.6
1996,3,16,4,476.3
1997,3,16,4,33100.3
1998,3,16,4,39855.3
1999,3,16,4,771.1
2000,3,16,4,2383.1
2001,3,16,4,26826.8
2002,3,16,4,33761.5
2003,3,16,4,1272.1
2004,3,16,4,130.1
2005,3,16,4,11613
2006,3,16,4,6816.6
2007,3,16,4,4623.3
2008,3,16,4,27196.3
2009,3,16,4,7850.8
2010,3,16,4,3564.6
2011,3,16,4,485.9
2012,3,16,4,24804.2
2013,3,16,4,4123.1
2014,3,16,4,29061.4
2015,3,16,4,23817.2
2016,3,16,4,28626.7
2017,3,16,4,55359
2018,3,16,4,17508.9
2019,3,16,4,11425.5
2020,3,16,4,3707.1
2021,3,16,4,12696.2
1952,3,17,2,0
1953,3,17,2,0
1954,3,17,2,0
1955,3,17,2,0
1956,3,17,2,0
1957,3,17,2,0
1958,3,17,2,0
1959,3,17,2,0
1960,3,17,2,0
1961,3,17,2,0
1962,3,17,2,0
1963,3,17,2,0
1964,3,17,2,0
1965,3,17,2,0
1966,3,17,2,0
1967,3,17,2,0
1968,3,17,2,0
1969,3,17,2,0
1970,3,17,2,5727.7
1971,3,17,2,6412.3
1972,3,17,2,6642
1973,3,17,2,7955.4
1974,3,17,2,9253.8
1975,3,17,2,9456.9
1976,3,17,2,7967.2
1977,3,17,2,11548.8
1978,3,17,2,6985.6
1979,3,17,2,9142.1
1980,3,17,2,8358.9
1981,3,17,2,9711.8
1982,3,17,2,8925.2
1983,3,17,2,10676.1
1984,3,17,2,10220.9
1985,3,17,2,11626.9
1986,3,17,2,10926
1987,3,17,2,8886.8
1988,3,17,2,9871.9
1989,3,17,2,10839.3
1990,3,17,2,15212
1991,3,17,2,17678.5
1992,3,17,2,8422.1
1993,3,17,2,7455.5
1994,3,17,2,12113.1
1995,3,17,2,12916.2
1996,3,17,2,13000
1997,3,17,2,13740.8
1998,3,17,2,14203.7
1999,3,17,2,15047.4
2000,3,17,2,16460.6
2001,3,17,2,15156.5
2002,3,17,2,16226.9
2003,3,17,2,21553.1
2004,3,17,2,22144.5
2005,3,17,2,21176.8
2006,3,17,2,23364.9
2007,3,17,2,26237.7
2008,3,17,2,26957.2
2009,3,17,2,17568.4
2010,3,17,2,15095.4
2011,3,17,2,6618
2012,3,17,2,5719.2
2013,3,17,2,8231.8
2014,3,17,2,8366.4
2015,3,17,2,8777.3
2016,3,17,2,8815.2
2017,3,17,2,10946.5
2018,3,17,2,8262.1
2019,3,17,2,9031.2
2020,3,17,2,12965.6
2021,3,17,2,14522.5
1952,3,18,2,0
1953,3,18,2,0
1954,3,18,2,0
1955,3,18,2,0
1956,3,18,2,0
1957,3,18,2,0
1958,3,18,2,0
1959,3,18,2,0
1960,3,18,2,0
1961,3,18,2,0
1962,3,18,2,0
1963,3,18,2,0
1964,3,18,2,0
1965,3,18,2,0
1966,3,18,2,0
1967,3,18,2,0
1968,3,18,2,0
1969,3,18,2,0
1970,3,18,2,958.7
1971,3,18,2,1072.5
1972,3,18,2,1114.5
1973,3,18,2,1333.3
1974,3,18,2,1550
1975,3,18,2,1581.8
1976,3,18,2,1332.5
1977,3,18,2,1889.3
1978,3,18,2,1139.8
1979,3,18,2,1461.5
1980,3,18,2,1336
1981,3,18,2,1474
1982,3,18,2,1363
1983,3,18,2,1480.5
1984,3,18,2,2106.8
1985,3,18,2,2373.3
1986,3,18,2,2435.5
1987,3,18,2,2095
1988,3,18,2,2516
1989,3,18,2,2740.5
1990,3,18,2,3564.8
1991,3,18,2,3997.3
1992,3,18,2,2647.3
1993,3,18,2,2616.2
1994,3,18,2,3425.5
1995,3,18,2,3821.8
1996,3,18,2,4746.5
1997,3,18,2,3969.8
1998,3,18,2,4845.8
1999,3,18,2,4812
2000,3,18,2,4934.8
2001,3,18,2,4594.5
2002,3,18,2,4760
2003,3,18,2,5454.8
2004,3,18,2,6329
2005,3,18,2,4286
2006,3,18,2,4686.7
2007,3,18,2,5130.5
2008,3,18,2,4804.3
2009,3,18,2,5778.3
2010,3,18,2,5501.5
2011,3,18,2,5328.8
2012,3,18,2,7179.5
2013,3,18,2,6010
2014,3,18,2,12520.5
2015,3,18,2,12626
2016,3,18,2,9560.7
2017,3,18,2,9118.3
2018,3,18,2,12602.8
2019,3,18,2,12550.3
2020,3,18,2,10967.8
2021,3,18,2,13487
1952,3,19,1,641.3
1953,3,19,1,315
1954,3,19,1,1000.2
1955,3,19,1,736
1956,3,19,1,181.1
1957,3,19,1,374
1958,3,19,1,834.5
1959,3,19,1,1079
1960,3,19,1,359.5
1961,3,19,1,694.2
1962,3,19,1,1743.8
1963,3,19,1,569.3
1964,3,19,1,911.7
1965,3,19,1,938
1966,3,19,1,1461
1967,3,19,1,848.7
1968,3,19,1,1722
1969,3,19,1,963.5
1970,3,19,1,883.6
1971,3,19,1,1442.6
1972,3,19,1,3991.8
1973,3,19,1,5349.8
1974,3,19,1,3741.2
1975,3,19,1,1301.2
1976,3,19,1,2583.8
1977,3,19,1,441.5
1978,3,19,1,249
1979,3,19,1,3146.2
1980,3,19,1,3013.6
1981,3,19,1,1951.9
1982,3,19,1,1412.3
1983,3,19,1,3571.8
1984,3,19,1,6648.1
1985,3,19,1,7552.5
1986,3,19,1,2890.7
1987,3,19,1,1649.6
1988,3,19,1,884.9
1989,3,19,1,3200.1
1990,3,19,1,3883.1
1991,3,19,1,1036.1
1992,3,19,1,2544.4
1993,3,19,1,1452.5
1994,3,19,1,588.7
1995,3,19,1,3097.5
1996,3,19,1,2806.9
1997,3,19,1,2041.1
1998,3,19,1,799.5
1999,3,19,1,2444.6
2000,3,19,1,1615.4
2001,3,19,1,750.5
2002,3,19,1,933
2003,3,19,1,1773.8
2004,3,19,1,643
2005,3,19,1,963.3
2006,3,19,1,1474.5
2007,3,19,1,1223.6
2008,3,19,1,2610
2009,3,19,1,715.7
2010,3,19,1,1264.9
2011,3,19,1,3188.9
2012,3,19,1,4473.5
2013,3,19,1,1920.5
2014,3,19,1,923.6
2015,3,19,1,1607.9
2016,3,19,1,4993
2017,3,19,1,1860.1
2018,3,19,1,3528.8
2019,3,19,1,1658.1
2020,3,19,1,1374.7
2021,3,19,1,2776.3
1952,3,20,1,535.9
1953,3,20,1,1079.6
1954,3,20,1,881.3
1955,3,20,1,822.5
1956,3,20,1,908.4
1957,3,20,1,344.6
1958,3,20,1,605.9
1959,3,20,1,850.6
1960,3,20,1,292.9
1961,3,20,1,510
1962,3,20,1,661.1
1963,3,20,1,324.1
1964,3,20,1,771.9
1965,3,20,1,510.3
1966,3,20,1,331.9
1967,3,20,1,480.8
1968,3,20,1,420.8
1969,3,20,1,1028.9
1970,3,20,1,897.8
1971,3,20,1,1016.9
1972,3,20,1,974.5
1973,3,20,1,1482.9
1974,3,20,1,922.2
1975,3,20,1,1067.1
1976,3,20,1,1163.9
1977,3,20,1,1368.9
1978,3,20,1,1771.9
1979,3,20,1,1563
1980,3,20,1,1197.3
1981,3,20,1,2174
1982,3,20,1,1797.1
1983,3,20,1,1732.8
1984,3,20,1,2016.8
1985,3,20,1,2269.5
1986,3,20,1,1613.4
1987,3,20,1,2040.7
1988,3,20,1,2041
1989,3,20,1,1426.2
1990,3,20,1,1115.7
1991,3,20,1,774.9
1992,3,20,1,853.4
1993,3,20,1,712.1
1994,3,20,1,831.7
1995,3,20,1,631.8
1996,3,20,1,1217.1
1997,3,20,1,756
1998,3,20,1,859.5
1999,3,20,1,640.2
2000,3,20,1,565.1
2001,3,20,1,517.1
2002,3,20,1,604
2003,3,20,1,504.9
2004,3,20,1,493.8
2005,3,20,1,402.4
2006,3,20,1,844.7
2007,3,20,1,511.6
2008,3,20,1,444.4
2009,3,20,1,751.1
2010,3,20,1,581.3
2011,3,20,1,845.1
2012,3,20,1,668.1
2013,3,20,1,581
2014,3,20,1,657.1
2015,3,20,1,535
2016,3,20,1,718.3
2017,3,20,1,611.2
2018,3,20,1,648.8
2019,3,20,1,552.9
2020,3,20,1,680.3
2021,3,20,1,828.7
1952,3,21,4,0
1953,3,21,4,0
1954,3,21,4,0
1955,3,21,4,0
1956,3,21,4,0
1957,3,21,4,0
1958,3,21,4,0
1959,3,21,4,0
1960,3,21,4,0
1961,3,21,4,0
1962,3,21,4,0
1963,3,21,4,0
1964,3,21,4,0
1965,3,21,4,0
1966,3,21,4,0
1967,3,21,4,0
1968,3,21,4,0
1969,3,21,4,0
1970,3,21,4,0
1971,3,21,4,0
1972,3,21,4,82.2
1973,3,21,4,51.3
1974,3,21,4,210.8
1975,3,21,4,73.4
1976,3,21,4,401.8
1977,3,21,4,109.7
1978,3,21,4,5.4
1979,3,21,4,38.6
1980,3,21,4,18.3
1981,3,21,4,47.1
1982,3,21,4,117.7
1983,3,21,4,163.6
1984,3,21,4,15.4
1985,3,21,4,79.1
1986,3,21,4,58.8
1987,3,21,4,69.9
1988,3,21,4,88.5
1989,3,21,4,17.4
1990,3,21,4,47.3
1991,3,21,4,56.2
1992,3,21,4,31.1
1993,3,21,4,23.1
1994,3,21,4,25.7
1995,3,21,4,27.2
1996,3,21,4,2.7
1997,3,21,4,15.2
1998,3,21,4,36
1999,3,21,4,5.5
2000,3,21,4,0
2001,3,21,4,0
2002,3,21,4,0
2003,3,21,4,0
2004,3,21,4,0
2005,3,21,4,4.7
2006,3,21,4,0
2007,3,21,4,39.6
2008,3,21,4,13.5
2009,3,21,4,0
2010,3,21,4,0
2011,3,21,4,1
2012,3,21,4,0
2013,3,21,4,0
2014,3,21,4,9
2015,3,21,4,0
2016,3,21,4,0.1
2017,3,21,4,0
2018,3,21,4,0
2019,3,21,4,0
2020,3,21,4,0
2021,3,21,4,0.8
1952,3,22,3,0
1953,3,22,3,0
1954,3,22,3,0
1955,3,22,3,0
1956,3,22,3,0
1957,3,22,3,0
1958,3,22,3,0
1959,3,22,3,0
1960,3,22,3,0
1961,3,22,3,0
1962,3,22,3,0
1963,3,22,3,0
1964,3,22,3,0
1965,3,22,3,0
1966,3,22,3,0
1967,3,22,3,0
1968,3,22,3,0
1969,3,22,3,0
1970,3,22,3,18.8
1971,3,22,3,6.8
1972,3,22,3,187.1
1973,3,22,3,250.4
1974,3,22,3,455.5
1975,3,22,3,758.4
1976,3,22,3,2774.5
1977,3,22,3,1413.2
1978,3,22,3,685.6
1979,3,22,3,979.2
1980,3,22,3,747.1
1981,3,22,3,1473.8
1982,3,22,3,79.1
1983,3,22,3,214.3
1984,3,22,3,264.4
1985,3,22,3,706.5
1986,3,22,3,242
1987,3,22,3,546.5
1988,3,22,3,296.8
1989,3,22,3,334.8
1990,3,22,3,352.6
1991,3,22,3,503.2
1992,3,22,3,608
1993,3,22,3,607
1994,3,22,3,676.5
1995,3,22,3,620.2
1996,3,22,3,486.1
1997,3,22,3,239.5
1998,3,22,3,271.8
1999,3,22,3,230.1
2000,3,22,3,0
2001,3,22,3,31.8
2002,3,22,3,41.6
2003,3,22,3,106.6
2004,3,22,3,47.3
2005,3,22,3,56.1
2006,3,22,3,60.8
2007,3,22,3,81
2008,3,22,3,27.6
2009,3,22,3,0
2010,3,22,3,0
2011,3,22,3,63.1
2012,3,22,3,55.8
2013,3,22,3,48.4
2014,3,22,3,6.9
2015,3,22,3,0
2016,3,22,3,62.6
2017,3,22,3,60.9
2018,3,22,3,10.5
2019,3,22,3,27.9
2020,3,22,3,43.6
2021,3,22,3,22.6
1952,3,23,2,0
1953,3,23,2,0
1954,3,23,2,0
1955,3,23,2,0
1956,3,23,2,0
1957,3,23,2,0
1958,3,23,2,0
1959,3,23,2,0
1960,3,23,2,0
1961,3,23,2,0
1962,3,23,2,0
1963,3,23,2,0
1964,3,23,2,0
1965,3,23,2,0
1966,3,23,2,0
1967,3,23,2,0
1968,3,23,2,0
1969,3,23,2,0
1970,3,23,2,1237.5
1971,3,23,2,1282.5
1972,3,23,2,2025
1973,3,23,2,2295
1974,3,23,2,2287.2
1975,3,23,2,2489
1976,3,23,2,1694.3
1977,3,23,2,2310.3
1978,3,23,2,1850.7
1979,3,23,2,2583.5
1980,3,23,2,2080.8
1981,3,23,2,2644.9
1982,3,23,2,2924.8
1983,3,23,2,2759
1984,3,23,2,3904.4
1985,3,23,2,4428.1
1986,3,23,2,5514.1
1987,3,23,2,6195.3
1988,3,23,2,7370.5
1989,3,23,2,8295.7
1990,3,23,2,6457.7
1991,3,23,2,6604.8
1992,3,23,2,7593.3
1993,3,23,2,6956.5
1994,3,23,2,7716
1995,3,23,2,8222.3
1996,3,23,2,12760.8
1997,3,23,2,9495
1998,3,23,2,12535.9
1999,3,23,2,11897.4
2000,3,23,2,12658.9
2001,3,23,2,11648.5
2002,3,23,2,11196.1
2003,3,23,2,11420.9
2004,3,23,2,15036.6
2005,3,23,2,4651.5
2006,3,23,2,3744
2007,3,23,2,5060.5
2008,3,23,2,4496.7
2009,3,23,2,7714.2
2010,3,23,2,5852.1
2011,3,23,2,10903.3
2012,3,23,2,19279.6
2013,3,23,2,22749.3
2014,3,23,2,14486
2015,3,23,2,14539.4
2016,3,23,2,23877.3
2017,3,23,2,25962
2018,3,23,2,33564
2019,3,23,2,37403.5
2020,3,23,2,38148.8
2021,3,23,2,42180.5
1952,3,24,2,0
1953,3,24,2,0
1954,3,24,2,0
1955,3,24,2,0
1956,3,24,2,0
1957,3,24,2,0
1958,3,24,2,0
1959,3,24,2,0
1960,3,24,2,0
1961,3,24,2,0
1962,3,24,2,0
1963,3,24,2,0
1964,3,24,2,0
1965,3,24,2,0
1966,3,24,2,0
1967,3,24,2,0
1968,3,24,2,0
1969,3,24,2,0
1970,3,24,2,427.4
1971,3,24,2,471.7
1972,3,24,2,449.6
1973,3,24,2,583.5
1974,3,24,2,616.6
1975,3,24,2,696.3
1976,3,24,2,550.1
1977,3,24,2,1162
1978,3,24,2,513.5
1979,3,24,2,1386.5
1980,3,24,2,1034.9
1981,3,24,2,1515.2
1982,3,24,2,2216.5
1983,3,24,2,2476.8
1984,3,24,2,2314.4
1985,3,24,2,2229.8
1986,3,24,2,2413.1
1987,3,24,2,2916
1988,3,24,2,2267.2
1989,3,24,2,2635.1
1990,3,24,2,3234.8
1991,3,24,2,3236.2
1992,3,24,2,2554.2
1993,3,24,2,1678.3
1994,3,24,2,3481.6
1995,3,24,2,3789.7
1996,3,24,2,3887.7
1997,3,24,2,4177.9
1998,3,24,2,4937.8
1999,3,24,2,4909.9
2000,3,24,2,5174
2001,3,24,2,4350.1
2002,3,24,2,4523.8
2003,3,24,2,6213.8
2004,3,24,2,5595.2
2005,3,24,2,5530.4
2006,3,24,2,5682.8
2007,3,24,2,7440.3
2008,3,24,2,6886
2009,3,24,2,4778.2
2010,3,24,2,1799.7
2011,3,24,2,1786
2012,3,24,2,2694.8
2013,3,24,2,2594.5
2014,3,24,2,2902.9
2015,3,24,2,2814.7
2016,3,24,2,3304
2017,3,24,2,5997.7
2018,3,24,2,4045.3
2019,3,24,2,3522.7
2020,3,24,2,3313.7
2021,3,24,2,3400.6
1952,3,25,3,0
1953,3,25,3,0
1954,3,25,3,0
1955,3,25,3,0
1956,3,25,3,0
1957,3,25,3,0
1958,3,25,3,0
1959,3,25,3,0
1960,3,25,3,0
1961,3,25,3,0
1962,3,25,3,0
1963,3,25,3,0
1964,3,25,3,0
1965,3,25,3,0
1966,3,25,3,0
1967,3,25,3,0
1968,3,25,3,0
1969,3,25,3,0
1970,3,25,3,0
1971,3,25,3,0
1972,3,25,3,0
1973,3,25,3,0
1974,3,25,3,0
1975,3,25,3,0
1976,3,25,3,146.6
1977,3,25,3,275.8
1978,3,25,3,2.6
1979,3,25,3,0
1980,3,25,3,52.9
1981,3,25,3,743.9
1982,3,25,3,880.8
1983,3,25,3,5796.2
1984,3,25,3,8005.2
1985,3,25,3,5306.6
1986,3,25,3,1118.2
1987,3,25,3,3831.9
1988,3,25,3,3386.6
1989,3,25,3,11492.9
1990,3,25,3,8840.7
1991,3,25,3,6465.5
1992,3,25,3,8535.1
1993,3,25,3,3318.7
1994,3,25,3,2169.4
1995,3,25,3,12983.1
1996,3,25,3,7742.3
1997,3,25,3,6431.8
1998,3,25,3,10974.2
1999,3,25,3,8078.8
2000,3,25,3,6476
2001,3,25,3,8349
2002,3,25,3,10253.3
2003,3,25,3,11135.9
2004,3,25,3,11895.3
2005,3,25,3,12496.7
2006,3,25,3,8035.5
2007,3,25,3,14550.1
2008,3,25,3,14436.2
2009,3,25,3,14190.6
2010,3,25,3,4763.4
2011,3,25,3,9316.7
2012,3,25,3,12136.4
2013,3,25,3,12334.1
2014,3,25,3,7213.8
2015,3,25,3,8384.7
2016,3,25,3,4742.8
2017,3,25,3,5239.5
2018,3,25,3,3813.4
2019,3,25,3,3411.3
2020,3,25,3,2753.5
2021,3,25,3,5090.6
1952,3,26,3,0
1953,3,26,3,0
1954,3,26,3,0
1955,3,26,3,0
1956,3,26,3,0
1957,3,26,3,0
1958,3,26,3,0
1959,3,26,3,0
1960,3,26,3,0
1961,3,26,3,0
1962,3,26,3,0
1963,3,26,3,0
1964,3,26,3,0
1965,3,26,3,0
1966,3,26,3,0
1967,3,26,3,0
1968,3,26,3,0
1969,3,26,3,0
1970,3,26,3,0
1971,3,26,3,0
1972,3,26,3,0
1973,3,26,3,0
1974,3,26,3,7.9
1975,3,26,3,9.8
1976,3,26,3,0
1977,3,26,3,6.1
1978,3,26,3,0
1979,3,26,3,0
1980,3,26,3,1.1
1981,3,26,3,71.6
1982,3,26,3,1024.8
1983,3,26,3,495.2
1984,3,26,3,7170.4
1985,3,26,3,344.1
1986,3,26,3,12
1987,3,26,3,496.8
1988,3,26,3,380.8
1989,3,26,3,23472.4
1990,3,26,3,5220.6
1991,3,26,3,1403.5
1992,3,26,3,752
1993,3,26,3,693.2
1994,3,26,3,329.3
1995,3,26,3,10655.3
1996,3,26,3,1358
1997,3,26,3,175.7
1998,3,26,3,96.4
1999,3,26,3,741.3
2000,3,26,3,4173.7
2001,3,26,3,2690.1
2002,3,26,3,83.5
2003,3,26,3,8823.9
2004,3,26,3,8034.9
2005,3,26,3,8744.7
2006,3,26,3,803.8
2007,3,26,3,4165.1
2008,3,26,3,11500.5
2009,3,26,3,6719.7
2010,3,26,3,18533.3
2011,3,26,3,18412.7
2012,3,26,3,23885.6
2013,3,26,3,21482.3
2014,3,26,3,18547.7
2015,3,26,3,6152.9
2016,3,26,3,16444.9
2017,3,26,3,18232.4
2018,3,26,3,14034.5
2019,3,26,3,7272.9
2020,3,26,3,20408
2021,3,26,3,9143.8
1952,3,27,5,0
1953,3,27,5,0
1954,3,27,5,0
1955,3,27,5,0
1956,3,27,5,0
1957,3,27,5,0
1958,3,27,5,0
1959,3,27,5,0
1960,3,27,5,0
1961,3,27,5,0
1962,3,27,5,0
1963,3,27,5,0
1964,3,27,5,0
1965,3,27,5,0
1966,3,27,5,0
1967,3,27,5,0
1968,3,27,5,0
1969,3,27,5,0
1970,3,27,5,0
1971,3,27,5,0
1972,3,27,5,0
1973,3,27,5,0
1974,3,27,5,0
1975,3,27,5,0
1976,3,27,5,0
1977,3,27,5,0
1978,3,27,5,0
1979,3,27,5,0
1980,3,27,5,0
1981,3,27,5,0
1982,3,27,5,0
1983,3,27,5,0
1984,3,27,5,0
1985,3,27,5,0
1986,3,27,5,0
1987,3,27,5,0
1988,3,27,5,0
1989,3,27,5,1.3071
1990,3,27,5,50.2242
1991,3,27,5,44.6757
1992,3,27,5,135.099
1993,3,27,5,121.656
1994,3,27,5,180.163
1995,3,27,5,119.342
1996,3,27,5,186.475
1997,3,27,5,52.0765
1998,3,27,5,216.762
1999,3,27,5,49.3723
2000,3,27,5,40.7508
2001,3,27,5,78.9878
2002,3,27,5,96.8264
2003,3,27,5,158.779
2004,3,27,5,110.472
2005,3,27,5,52.4869
2006,3,27,5,72.5937
2007,3,27,5,34.9615
2008,3,27,5,45.4262
2009,3,27,5,73.1643
2010,3,27,5,63.4509
2011,3,27,5,47.2617
2012,3,27,5,42.4192
2013,3,27,5,45.5542
2014,3,27,5,61.9536
2015,3,27,5,49.3074
2016,3,27,5,26.1929
2017,3,27,5,42.4623
2018,3,27,5,21.5251
2019,3,27,5,24.5258
2020,3,27,5,30.0459
2021,3,27,5,16.0496
1952,3,28,2,0
1953,3,28,2,0
1954,3,28,2,0
1955,3,28,2,0
1956,3,28,2,0
1957,3,28,2,0
1958,3,28,2,0
1959,3,28,2,0
1960,3,28,2,0
1961,3,28,2,0
1962,3,28,2,0
1963,3,28,2,0
1964,3,28,2,0
1965,3,28,2,0
1966,3,28,2,0
1967,3,28,2,0
1968,3,28,2,0
1969,3,28,2,0
1970,3,28,2,0
1971,3,28,2,0
1972,3,28,2,5
1973,3,28,2,8.3
1974,3,28,2,6.8
1975,3,28,2,6.1
1976,3,28,2,114
1977,3,28,2,154.7
1978,3,28,2,270
1979,3,28,2,429.8
1980,3,28,2,1003.9
1981,3,28,2,1172.7
1982,3,28,2,1261.2
1983,3,28,2,1417
1984,3,28,2,1534.2
1985,3,28,2,1669.7
1986,3,28,2,1736.5
1987,3,28,2,1980.3
1988,3,28,2,2332
1989,3,28,2,2540.7
1990,3,28,2,2914
1991,3,28,2,2980.3
1992,3,28,2,3426.3
1993,3,28,2,3138.9
1994,3,28,2,3481.5
1995,3,28,2,3710.1
1996,3,28,2,5758
1997,3,28,2,4284.2
1998,3,28,2,5656.5
1999,3,28,2,5368.3
2000,3,28,2,5712
2001,3,28,2,5256
2002,3,28,2,5052
2003,3,28,2,5153.3
2004,3,28,2,6785
2005,3,28,2,5651.5
2006,3,28,2,4601.5
2007,3,28,2,5632.2
2008,3,28,2,4700
2009,3,28,2,4688.8
2010,3,28,2,3870.4
2011,3,28,2,8048.3
2012,3,28,2,7657.7
2013,3,28,2,4580.7
2014,3,28,2,5072.8
2015,3,28,2,8108.8
2016,3,28,2,4971
2017,3,28,2,5326
2018,3,28,2,5594.8
2019,3,28,2,3612.1
2020,3,28,2,6793.7
2021,3,28,2,4233.2
1952,3,29,5,0
1953,3,29,5,40.3864
1954,3,29,5,0
1955,3,29,5,0
1956,3,29,5,7.26649
1957,3,29,5,7.23239
1958,3,29,5,17.894
1959,3,29,5,0
1960,3,29,5,1.26435
1961,3,29,5,0
1962,3,29,5,0
1963,3,29,5,0
1964,3,29,5,267.841
1965,3,29,5,1009.01
1966,3,29,5,222.319
1967,3,29,5,291.34
1968,3,29,5,18.5549
1969,3,29,5,0.666481
1970,3,29,5,6.66822
1971,3,29,5,4.95386
1972,3,29,5,105.746
1973,3,29,5,174.013
1974,3,29,5,54.9196
1975,3,29,5,23.1821
1976,3,29,5,0
1977,3,29,5,0
1978,3,29,5,30.5824
1979,3,29,5,0
1980,3,29,5,1.84988
1981,3,29,5,0.3116
1982,3,29,5,4.23348
1983,3,29,5,5.3461
1984,3,29,5,0.0338064
1985,3,29,5,32.4589
1986,3,29,5,0
1987,3,29,5,0
1988,3,29,5,0
1989,3,29,5,2.35367
1990,3,29,5,0
1991,3,29,5,0
1992,3,29,5,0
1993,3,29,5,0
1994,3,29,5,0
1995,3,29,5,0
1996,3,29,5,0
1997,3,29,5,19.9935
1998,3,29,5,0
1999,3,29,5,0
2000,3,29,5,0
2001,3,29,5,0
2002,3,29,5,0
2003,3,29,5,0
2004,3,29,5,0
2005,3,29,5,0
2006,3,29,5,0
2007,3,29,5,0
2008,3,29,5,0
2009,3,29,5,0
2010,3,29,5,0
2011,3,29,5,0
2012,3,29,5,0
2013,3,29,5,0
2014,3,29,5,0
2015,3,29,5,0
2016,3,29,5,0
2017,3,29,5,0
2018,3,29,5,0
2019,3,29,5,0
2020,3,29,5,0
2021,3,29,5,0
1952,3,30,2,0
1953,3,30,2,0
1954,3,30,2,0
1955,3,30,2,0
1956,3,30,2,0
1957,3,30,2,0
1958,3,30,2,0
1959,3,30,2,0
1960,3,30,2,0
1961,3,30,2,0
1962,3,30,2,0
1963,3,30,2,0
1964,3,30,2,0
1965,3,30,2,0
1966,3,30,2,0
1967,3,30,2,0
1968,3,30,2,0
1969,3,30,2,0
1970,3,30,2,0
1971,3,30,2,0
1972,3,30,2,0
1973,3,30,2,0
1974,3,30,2,82.5
1975,3,30,2,69.3
1976,3,30,2,127.1
1977,3,30,2,73
1978,3,30,2,1283.2
1979,3,30,2,1263.8
1980,3,30,2,522.4
1981,3,30,2,420.4
1982,3,30,2,35.7
1983,3,30,2,120.1
1984,3,30,2,1172.6
1985,3,30,2,1379.2
1986,3,30,2,1244.6
1987,3,30,2,6138.1
1988,3,30,2,7765.4
1989,3,30,2,3740
1990,3,30,2,450.8
1991,3,30,2,2925.6
1992,3,30,2,446.7
1993,3,30,2,309.1
1994,3,30,2,579.4
1995,3,30,2,6129.4
1996,3,30,2,4264.1
1997,3,30,2,281.5
1998,3,30,2,33.3
1999,3,30,2,6.6
2000,3,30,2,20
2001,3,30,2,25
2002,3,30,2,232.5
2003,3,30,2,748.1
2004,3,30,2,2205.1
2005,3,30,2,253
2006,3,30,2,77.4
2007,3,30,2,16.6
2008,3,30,2,482.6
2009,3,30,2,0
2010,3,30,2,0
2011,3,30,2,0
2012,3,30,2,0
2013,3,30,2,0
2014,3,30,2,0
2015,3,30,2,0
2016,3,30,2,3.6
2017,3,30,2,216.6
2018,3,30,2,0
2019,3,30,2,23
2020,3,30,2,28.8
2021,3,30,2,2.2
1952,3,31,2,0
1953,3,31,2,0
1954,3,31,2,0
1955,3,31,2,0
1956,3,31,2,0
1957,3,31,2,0
1958,3,31,2,0
1959,3,31,2,0
1960,3,31,2,0
1961,3,31,2,0
1962,3,31,2,0
1963,3,31,2,0
1964,3,31,2,0
1965,3,31,2,0
1966,3,31,2,0
1967,3,31,2,0
1968,3,31,2,0
1969,3,31,2,0
1970,3,31,2,0
1971,3,31,2,0
1972,3,31,2,0
1973,3,31,2,0
1974,3,31,2,0
1975,3,31,2,12.6
1976,3,31,2,156.5
1977,3,31,2,16.8
1978,3,31,2,5.7
1979,3,31,2,207.1
1980,3,31,2,35.5
1981,3,31,2,32.3
1982,3,31,2,14.6
1983,3,31,2,0
1984,3,31,2,1016.3
1985,3,31,2,106.8
1986,3,31,2,28
1987,3,31,2,1172
1988,3,31,2,266.4
1989,3,31,2,1734.2
1990,3,31,2,10.6
1991,3,31,2,254.7
1992,3,31,2,116.5
1993,3,31,2,253.4
1994,3,31,2,104.2
1995,3,31,2,244.5
1996,3,31,2,682.1
1997,3,31,2,485.1
1998,3,31,2,0
1999,3,31,2,0
2000,3,31,2,4.2
2001,3,31,2,0
2002,3,31,2,0
2003,3,31,2,937.9
2004,3,31,2,937.2
2005,3,31,2,88.8
2006,3,31,2,271.2
2007,3,31,2,0
2008,3,31,2,384.2
2009,3,31,2,0
2010,3,31,2,0.1
2011,3,31,2,0
2012,3,31,2,8.8
2013,3,31,2,5.4
2014,3,31,2,0.3
2015,3,31,2,0
2016,3,31,2,1066.3
2017,3,31,2,7665.6
2018,3,31,2,198.3
2019,3,31,2,814.8
2020,3,31,2,42.6
2021,3,31,2,0
1952,3,32,2,0
1953,3,32,2,0
1954,3,32,2,0
1955,3,32,2,0
1956,3,32,2,0
1957,3,32,2,0
1958,3,32,2,0
1959,3,32,2,0
1960,3,32,2,0
1961,3,32,2,0
1962,3,32,2,0
1963,3,32,2,0
1964,3,32,2,0
1965,3,32,2,0
1966,3,32,2,0
1967,3,32,2,0
1968,3,32,2,0
1969,3,32,2,0
